Row ID,Order ID,Seperated  Order Year ,Seperated Order ID,Order Date,Ship Date,Date Difference (Ship Date - Order Date),Ship Mode,Customer ID,Derived Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue
7051,CA-2016-165330,2016,165330,11-12-16,11-12-16,0,Same Day,WB-21850,21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,$209.60 ,5,20%,$68.12 ,$707.40 
7052,CA-2016-165330,2016,165330,11-12-16,11-12-16,0,Same Day,WB-21850,21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,$23.32 ,2,0%,$6.06 ,$34.51 
7053,CA-2016-165330,2016,165330,11-12-16,11-12-16,0,Same Day,WB-21850,21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",$30.98 ,1,0%,$13.94 ,$17.04 
7054,CA-2016-165330,2016,165330,11-12-16,11-12-16,0,Same Day,WB-21850,21850,William Brown,Consumer,United States,Anaheim,California,92804,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,$119.96 ,4,0%,$25.19 ,$379.07 
7055,CA-2016-165330,2016,165330,11-12-16,11-12-16,0,Same Day,WB-21850,21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",$363.92 ,5,20%,($31.84),"$1,978.82 "
7056,CA-2016-165330,2016,165330,11-12-16,11-12-16,0,Same Day,WB-21850,21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,$35.81 ,3,20%,$11.19 ,$73.85 
7057,CA-2016-165330,2016,165330,11-12-16,11-12-16,0,Same Day,WB-21850,21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,$122.69 ,9,20%,$39.87 ,$745.33 
7058,CA-2016-165330,2016,165330,11-12-16,11-12-16,0,Same Day,WB-21850,21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,$892.14 ,7,20%,$111.52 ,"$5,464.33 "
7059,CA-2016-165330,2016,165330,11-12-16,11-12-16,0,Same Day,WB-21850,21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,$50.22 ,3,0%,$2.01 ,$144.63 
7060,CA-2016-165330,2016,165330,11-12-16,11-12-16,0,Same Day,WB-21850,21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,$83.42 ,2,0%,$24.19 ,$118.46 
7061,CA-2016-165330,2016,165330,11-12-16,11-12-16,0,Same Day,WB-21850,21850,William Brown,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",$5.87 ,2,20%,$2.13 ,$7.49 
7062,CA-2015-132633,2015,132633,03-02-15,05-02-15,2,Second Class,KH-16630,16630,Ken Heidel,Corporate,United States,Pleasant Grove,Utah,84062,West,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,$12.14 ,3,20%,$4.10 ,$24.14 
7063,CA-2016-157742,2016,157742,29-12-16,31-12-16,2,Second Class,KL-16645,16645,Ken Lonsdale,Consumer,United States,Springfield,Oregon,97477,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",$27.79 ,3,20%,$10.42 ,$52.11 
7064,CA-2017-127712,2017,127712,31-08-17,05-09-17,5,Standard Class,MG-17890,17890,Michael Granlund,Home Office,United States,Salem,Oregon,97301,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,$6.21 ,2,20%,$0.70 ,$11.02 
7065,CA-2017-169474,2017,169474,04-02-17,09-02-17,5,Standard Class,JF-15355,15355,Jay Fein,Consumer,United States,Rochester,New York,14609,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,$32.67 ,3,0%,$8.49 ,$72.53 
7066,CA-2014-106726,2014,106726,06-12-14,08-12-14,2,First Class,RS-19765,19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,"$1,261.33 ",7,0%,$327.95 ,"$6,533.69 "
7067,CA-2016-147473,2016,147473,30-05-16,03-06-16,4,Standard Class,NL-18310,18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,$38.88 ,6,0%,$18.66 ,$121.31 
7068,CA-2016-114209,2016,114209,21-05-16,26-05-16,5,Standard Class,AS-10285,10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$1.96 ,2,80%,($3.24),$10.41 
7069,CA-2016-114209,2016,114209,21-05-16,26-05-16,5,Standard Class,AS-10285,10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,$82.66 ,9,20%,$31.00 ,$464.94 
7070,CA-2014-141901,2014,141901,09-08-14,14-08-14,5,Standard Class,GM-14500,14500,Gene McClure,Consumer,United States,Fresno,California,93727,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),$5.98 ,1,0%,$2.69 ,$3.29 
7071,CA-2016-164490,2016,164490,05-09-16,10-09-16,5,Second Class,SU-20665,20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,$9.25 ,2,20%,$3.35 ,$11.79 
7072,CA-2016-112256,2016,112256,23-07-16,28-07-16,5,Standard Class,CK-12205,12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-AR-10001216,Office Supplies,Art,Newell 339,$4.45 ,2,20%,$0.33 ,$8.23 
7073,CA-2016-112256,2016,112256,23-07-16,28-07-16,5,Standard Class,CK-12205,12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,$5.18 ,1,20%,$1.81 ,$3.37 
7074,CA-2016-112256,2016,112256,23-07-16,28-07-16,5,Standard Class,CK-12205,12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,$175.92 ,5,20%,$15.39 ,$802.64 
7075,CA-2016-112256,2016,112256,23-07-16,28-07-16,5,Standard Class,CK-12205,12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,$4.75 ,4,80%,($8.32),$52.27 
7076,CA-2016-112256,2016,112256,23-07-16,28-07-16,5,Standard Class,CK-12205,12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,$13.34 ,2,20%,$1.00 ,$24.69 
7077,CA-2016-167416,2016,167416,12-05-16,17-05-16,5,Standard Class,JM-15580,15580,Jill Matthias,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",$54.90 ,5,0%,$26.90 ,$140.00 
7078,CA-2016-106950,2016,106950,02-09-16,06-09-16,4,Standard Class,JE-15715,15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,$22.91 ,7,70%,($17.57),$283.33 
7079,CA-2016-106950,2016,106950,02-09-16,06-09-16,4,Standard Class,JE-15715,15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,$309.46 ,9,20%,$34.81 ,"$2,471.78 "
7080,CA-2016-106950,2016,106950,02-09-16,06-09-16,4,Standard Class,JE-15715,15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,$19.46 ,4,20%,$3.40 ,$64.20 
7081,CA-2016-106950,2016,106950,02-09-16,06-09-16,4,Standard Class,JE-15715,15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,$472.52 ,3,40%,($149.63),"$1,866.45 "
7082,CA-2016-106950,2016,106950,02-09-16,06-09-16,4,Standard Class,JE-15715,15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,"$1,012.68 ",3,20%,$303.80 ,"$2,126.63 "
7083,CA-2016-106950,2016,106950,02-09-16,06-09-16,4,Standard Class,JE-15715,15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,$17.22 ,5,70%,($12.63),$149.24 
7084,CA-2017-118724,2017,118724,21-07-17,25-07-17,4,Second Class,AR-10825,10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,$3.52 ,2,0%,$1.69 ,$3.66 
7085,CA-2017-118724,2017,118724,21-07-17,25-07-17,4,Second Class,AR-10825,10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,"$1,626.19 ",9,20%,$121.96 ,"$13,538.05 "
7086,CA-2017-112004,2017,112004,25-09-17,28-09-17,3,First Class,AH-10075,10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,$8.60 ,5,70%,($6.30),$74.49 
7087,CA-2017-112004,2017,112004,25-09-17,28-09-17,3,First Class,AH-10075,10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,$190.90 ,2,20%,($42.95),$467.70 
7088,US-2017-143175,2017,143175,03-08-17,06-08-17,3,Second Class,GA-14515,14515,George Ashbrook,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,$99.87 ,3,0%,$23.97 ,$227.70 
7089,CA-2015-105844,2015,105844,25-10-15,27-10-15,2,Second Class,JF-15415,15415,Jennifer Ferguson,Consumer,United States,Sparks,Nevada,89431,West,OFF-AR-10001955,Office Supplies,Art,Newell 319,$79.36 ,4,0%,$23.81 ,$222.21 
7090,CA-2017-118864,2017,118864,15-06-17,19-06-17,4,Second Class,KH-16690,16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,$119.96 ,1,20%,$7.50 ,$112.46 
7091,CA-2015-119480,2015,119480,09-01-15,13-01-15,4,Standard Class,CC-12685,12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,$106.32 ,3,0%,$49.97 ,$169.05 
7092,CA-2015-119480,2015,119480,09-01-15,13-01-15,4,Standard Class,CC-12685,12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,$163.44 ,3,0%,$45.76 ,$353.03 
7093,CA-2015-119480,2015,119480,09-01-15,13-01-15,4,Standard Class,CC-12685,12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,$42.76 ,2,0%,$11.12 ,$63.28 
7094,CA-2015-119480,2015,119480,09-01-15,13-01-15,4,Standard Class,CC-12685,12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",$51.55 ,5,0%,$24.23 ,$136.61 
7095,US-2015-153374,2015,153374,09-02-15,13-02-15,4,Second Class,JF-15565,15565,Jill Fjeld,Consumer,United States,Decatur,Illinois,62521,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,$479.95 ,6,20%,$89.99 ,"$2,339.77 "
7096,CA-2016-101980,2016,101980,19-08-16,20-08-16,1,First Class,RP-19390,19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,$146.69 ,6,20%,$55.01 ,$550.08 
7097,CA-2016-101980,2016,101980,19-08-16,20-08-16,1,First Class,RP-19390,19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,$276.78 ,2,20%,$89.95 ,$373.66 
7098,CA-2016-101980,2016,101980,19-08-16,20-08-16,1,First Class,RP-19390,19390,Resi Pölking,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",$25.32 ,5,20%,$9.18 ,$80.71 
7099,CA-2017-144596,2017,144596,06-11-17,10-11-17,4,Standard Class,CD-11980,11980,Carol Darley,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,$318.96 ,9,0%,$149.91 ,"$1,521.44 "
7100,CA-2015-124933,2015,124933,26-12-15,30-12-15,4,Second Class,DF-13135,13135,David Flashing,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,$212.64 ,6,0%,$99.94 ,$676.20 
7101,CA-2014-159625,2014,159625,23-11-14,28-11-14,5,Standard Class,SM-20005,20005,Sally Matthias,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,$23.47 ,3,20%,$8.80 ,$44.01 
7102,CA-2016-144337,2016,144337,01-08-16,05-08-16,4,Second Class,SG-20890,20890,Susan Gilcrest,Corporate,United States,Amarillo,Texas,79109,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,$19.65 ,2,20%,$6.63 ,$26.03 
7103,CA-2014-117478,2014,117478,21-09-14,24-09-14,3,First Class,LH-16750,16750,Larry Hughes,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",$6.57 ,3,70%,($5.04),$34.82 
7104,CA-2017-147410,2017,147410,04-09-17,08-09-17,4,Standard Class,EJ-14155,14155,Eva Jacobs,Consumer,United States,Santa Ana,California,92704,West,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",$421.10 ,2,0%,$105.28 ,$631.65 
7105,CA-2017-128944,2017,128944,19-06-17,21-06-17,2,Second Class,KH-16330,16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,$760.12 ,6,30%,($43.44),"$4,821.31 "
7106,CA-2017-128944,2017,128944,19-06-17,21-06-17,2,Second Class,KH-16330,16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,$38.78 ,3,20%,$7.27 ,$94.54 
7107,CA-2017-128944,2017,128944,19-06-17,21-06-17,2,Second Class,KH-16330,16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",$122.33 ,9,20%,$1.53 ,"$1,087.19 "
7108,CA-2016-109666,2016,109666,19-04-16,26-04-16,7,Standard Class,KM-16720,16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,$25.98 ,2,0%,$0.78 ,$50.40 
7109,CA-2016-109666,2016,109666,19-04-16,26-04-16,7,Standard Class,KM-16720,16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,$3.28 ,2,0%,$1.48 ,$3.61 
7110,CA-2016-109666,2016,109666,19-04-16,26-04-16,7,Standard Class,KM-16720,16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,$459.88 ,4,0%,$13.80 ,"$1,784.33 "
7111,CA-2016-109666,2016,109666,19-04-16,26-04-16,7,Standard Class,KM-16720,16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,$7.76 ,2,0%,$2.25 ,$11.02 
7112,CA-2016-109666,2016,109666,19-04-16,26-04-16,7,Standard Class,KM-16720,16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,$71.96 ,2,0%,$17.99 ,$107.94 
7113,CA-2016-109666,2016,109666,19-04-16,26-04-16,7,Standard Class,KM-16720,16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,$54.90 ,5,0%,$15.37 ,$197.64 
7114,CA-2016-109666,2016,109666,19-04-16,26-04-16,7,Standard Class,KM-16720,16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",$9.28 ,2,20%,$3.25 ,$12.06 
7115,US-2016-102239,2016,102239,05-05-16,06-05-16,1,First Class,LW-16990,16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,"$1,685.88 ",6,0%,$320.32 ,"$8,193.38 "
7116,US-2016-102239,2016,102239,05-05-16,06-05-16,1,First Class,LW-16990,16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,$5.73 ,2,20%,$2.00 ,$7.45 
7117,CA-2014-143168,2014,143168,18-10-14,23-10-14,5,Second Class,IG-15085,15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,$61.96 ,2,0%,$27.88 ,$68.16 
7118,CA-2014-143168,2014,143168,18-10-14,23-10-14,5,Second Class,IG-15085,15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,$1.34 ,1,20%,$0.47 ,$0.87 
7119,CA-2017-104906,2017,104906,13-02-17,17-02-17,4,Standard Class,JP-15460,15460,Jennifer Patt,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,$17.94 ,3,0%,$8.79 ,$27.45 
7120,CA-2017-118122,2017,118122,17-11-17,24-11-17,7,Standard Class,GG-14650,14650,Greg Guthrie,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",$13.90 ,2,20%,$4.52 ,$18.77 
7121,US-2014-147774,2014,147774,20-01-14,26-01-14,6,Standard Class,MM-18280,18280,Muhammed MacIntyre,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,$67.19 ,1,70%,($51.52),$118.71 
7122,CA-2017-166926,2017,166926,01-12-17,08-12-17,7,Standard Class,SO-20335,20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,$41.86 ,7,0%,$18.84 ,$161.16 
7123,CA-2017-166926,2017,166926,01-12-17,08-12-17,7,Standard Class,SO-20335,20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",$141.96 ,2,0%,$41.17 ,$201.58 
7124,CA-2015-128013,2015,128013,09-08-15,16-08-15,7,Standard Class,MF-18250,18250,Monica Federle,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,$10.02 ,3,0%,$4.41 ,$16.83 
7125,CA-2015-128013,2015,128013,09-08-15,16-08-15,7,Standard Class,MF-18250,18250,Monica Federle,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,$144.12 ,3,0%,$69.18 ,$224.83 
7126,CA-2016-123176,2016,123176,27-09-16,29-09-16,2,Second Class,JG-15160,15160,James Galang,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,$17.94 ,3,0%,$8.79 ,$27.45 
7127,CA-2016-123176,2016,123176,27-09-16,29-09-16,2,Second Class,JG-15160,15160,James Galang,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",$13.89 ,3,0%,$4.58 ,$27.92 
7128,US-2016-117541,2016,117541,14-11-16,20-11-16,6,Standard Class,JM-16195,16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,$16.45 ,5,0%,$7.57 ,$44.42 
7129,US-2016-117541,2016,117541,14-11-16,20-11-16,6,Standard Class,JM-16195,16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,$19.92 ,4,0%,$6.57 ,$53.39 
7130,CA-2016-166282,2016,166282,16-04-16,22-04-16,6,Standard Class,PK-19075,19075,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,$35.17 ,4,20%,$8.35 ,$107.26 
7131,CA-2016-166282,2016,166282,16-04-16,22-04-16,6,Standard Class,PK-19075,19075,Pete Kriz,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,$123.09 ,7,20%,$40.00 ,$581.59 
7132,CA-2017-141439,2017,141439,26-11-17,01-12-17,5,Standard Class,TT-21460,21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,$257.94 ,3,0%,$67.06 ,$572.63 
7133,CA-2017-141439,2017,141439,26-11-17,01-12-17,5,Standard Class,TT-21460,21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,"$1,879.96 ",4,0%,$545.19 ,"$5,339.09 "
7134,CA-2017-141439,2017,141439,26-11-17,01-12-17,5,Standard Class,TT-21460,21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,$27.46 ,2,0%,$9.89 ,$35.15 
7135,CA-2017-141439,2017,141439,26-11-17,01-12-17,5,Standard Class,TT-21460,21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,$89.98 ,2,0%,$43.19 ,$93.58 
7136,CA-2017-141439,2017,141439,26-11-17,01-12-17,5,Standard Class,TT-21460,21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,$828.60 ,3,0%,$240.29 ,"$1,764.92 "
7137,CA-2015-163965,2015,163965,20-11-15,27-11-15,7,Standard Class,SS-20875,20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,$7.23 ,5,70%,($5.78),$65.07 
7138,CA-2015-163965,2015,163965,20-11-15,27-11-15,7,Standard Class,SS-20875,20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,$17.44 ,2,20%,$1.31 ,$32.26 
7139,CA-2015-163965,2015,163965,20-11-15,27-11-15,7,Standard Class,SS-20875,20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,$62.88 ,4,70%,($50.30),$452.74 
7140,CA-2015-163965,2015,163965,20-11-15,27-11-15,7,Standard Class,SS-20875,20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,$290.35 ,3,20%,($36.29),$979.94 
7141,CA-2017-128783,2017,128783,07-09-17,07-09-17,0,Same Day,TG-21640,21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,$113.52 ,4,0%,$46.54 ,$267.91 
7142,CA-2017-128783,2017,128783,07-09-17,07-09-17,0,Same Day,TG-21640,21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",$135.30 ,5,0%,$37.88 ,$487.08 
7143,CA-2014-122217,2014,122217,24-11-14,29-11-14,5,Standard Class,HP-14815,14815,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",$111.15 ,5,0%,$48.91 ,$311.22 
7144,US-2017-141558,2017,141558,11-03-17,16-03-17,5,Standard Class,MH-17290,17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,$776.85 ,5,40%,($181.27),"$4,790.58 "
7145,US-2017-141558,2017,141558,11-03-17,16-03-17,5,Standard Class,MH-17290,17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$12.29 ,1,70%,($8.61),$20.90 
7146,US-2017-141558,2017,141558,11-03-17,16-03-17,5,Standard Class,MH-17290,17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,$154.76 ,3,40%,($46.43),$603.58 
